YEAR,MONTH,METAREA,COUNTY,AGE,SEX,RACE,MARST,HISPAN,EDUC,COVIDTELEW,COVIDUNAW,education,marital_status,gender
2021,12,6641,0,49,2,803,4,0,71,1,1,High School or below,Divorced,Female
2021,12,2560,0,74,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,12,1521,0,41,2,200,1,0,111,2,1,Bachelor's,Married,Female
2021,12,1521,0,44,1,200,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,12,1521,37119,33,2,100,6,0,123,1,1,Graduate or Professional Degree,Single,Female
2021,12,1521,37119,41,1,200,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,12,1521,37119,44,2,200,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2021,12,6641,0,57,1,100,1,0,124,1,1,Graduate or Professional Degree,Married,Male
2021,12,6641,0,60,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,12,6642,0,26,1,100,6,0,111,1,1,Bachelor's,Single,Male
2021,12,6642,0,23,1,100,6,0,111,1,1,Bachelor's,Single,Male
2021,12,6642,0,48,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2021,12,6642,0,53,1,100,1,612,111,1,1,Bachelor's,Married,Male
2021,12,3122,0,56,2,651,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2021,12,3122,0,16,2,651,6,0,60,1,1,High School or below,Single,Female
2021,12,1521,37119,30,1,100,6,0,111,1,1,Bachelor's,Single,Male
2021,12,1521,37119,30,2,100,6,0,111,2,1,Bachelor's,Single,Female
2021,12,6642,0,53,1,100,1,400,111,1,1,Bachelor's,Married,Male
2021,12,6642,0,51,2,100,1,400,111,1,1,Bachelor's,Married,Female
2021,12,3122,0,71,2,200,4,0,123,1,1,Graduate or Professional Degree,Divorced,Female
2021,12,1521,37119,29,1,100,6,0,111,1,1,Bachelor's,Single,Male
2021,12,1521,37119,85,2,100,1,0,91,1,1,Some College or Associate Degree,Married,Female
2021,12,1521,0,43,2,100,6,0,73,1,1,High School or below,Single,Female
2021,12,6642,0,25,2,200,6,0,73,1,1,High School or below,Single,Female
2021,12,6642,0,35,2,200,6,0,81,1,1,Some College or Associate Degree,Single,Female
2021,12,6642,0,45,1,200,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,12,6642,0,70,2,100,1,0,81,2,1,Some College or Associate Degree,Married,Female
2021,12,6642,0,30,1,100,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,12,1521,37119,27,2,100,6,200,111,1,1,Bachelor's,Single,Female
2021,12,1521,37119,47,2,200,6,0,111,1,1,Bachelor's,Single,Female
2021,12,1521,37119,80,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,12,1521,37119,74,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,12,1521,37119,59,2,200,4,0,123,2,1,Graduate or Professional Degree,Divorced,Female
2021,12,1521,37119,30,1,100,6,0,111,1,1,Bachelor's,Single,Male
2021,12,1521,37119,26,1,100,6,0,73,1,1,High School or below,Single,Male
2021,12,3121,37067,61,2,100,6,0,73,1,1,High School or below,Single,Female
2021,12,6641,0,28,1,100,6,300,111,1,1,Bachelor's,Single,Male
2021,12,6641,0,54,2,100,1,611,20,1,1,,Married,Female
2021,12,6641,0,51,1,100,1,611,73,1,1,High School or below,Married,Male
2021,12,6641,0,21,1,100,6,611,91,1,1,Some College or Associate Degree,Single,Male
2021,12,6642,0,38,1,200,6,0,73,1,1,High School or below,Single,Male
2021,12,6642,0,55,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,12,6642,0,33,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,12,6641,0,78,2,200,5,0,73,2,1,High School or below,,Female
2021,12,6641,0,53,2,200,6,0,92,2,1,Some College or Associate Degree,Single,Female
2021,12,6641,0,35,2,200,6,0,111,1,2,Bachelor's,Single,Female
2021,12,6641,0,58,2,200,6,0,92,1,2,Some College or Associate Degree,Single,Female
2021,12,3121,37067,35,1,200,6,0,73,1,1,High School or below,Single,Male
2021,12,3121,37067,36,2,200,6,0,73,1,1,High School or below,Single,Female
2021,12,6641,0,51,2,100,6,0,123,2,1,Graduate or Professional Degree,Single,Female
2021,12,3121,37067,33,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2021,12,1521,37119,22,1,100,2,611,60,1,1,High School or below,,Male
2021,12,6641,0,27,2,100,6,100,73,1,1,High School or below,Single,Female
2021,12,6641,0,21,2,651,6,0,111,1,1,Bachelor's,Single,Female
2021,12,6641,0,21,2,651,6,200,123,1,1,Graduate or Professional Degree,Single,Female
2021,12,1521,37119,23,2,100,3,0,111,1,1,Bachelor's,,Female
2021,12,1521,37119,22,2,100,3,0,111,1,1,Bachelor's,,Female
2021,12,1521,37119,74,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,12,6641,0,23,2,100,2,0,111,1,1,Bachelor's,,Female
2021,12,6641,0,24,2,100,6,0,111,1,1,Bachelor's,Single,Female
2021,12,6641,0,21,1,651,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,12,6641,0,21,1,651,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,12,6641,0,54,1,200,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,12,1521,37119,39,1,100,3,100,73,1,1,High School or below,,Male
2021,12,1521,0,31,2,200,6,0,81,1,1,Some College or Associate Degree,Single,Female
2021,12,1521,37119,36,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,12,1521,37119,31,2,651,1,0,111,2,1,Bachelor's,Married,Female
2021,12,3122,0,67,2,100,5,0,123,1,1,Graduate or Professional Degree,,Female
2021,12,3121,37067,54,1,100,4,0,111,1,1,Bachelor's,Divorced,Male
2021,12,3122,0,67,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,12,6641,0,35,1,100,6,0,111,2,1,Bachelor's,Single,Male
2021,12,2560,0,30,2,200,6,200,73,1,1,High School or below,Single,Female
2021,12,1521,37119,20,1,100,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,12,1521,37119,19,1,100,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,12,1521,37119,21,1,100,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,12,1521,0,53,1,651,1,0,123,2,1,Graduate or Professional Degree,Married,Male
2021,12,6641,0,49,2,200,1,0,111,2,1,Bachelor's,Married,Female
2021,12,6641,0,50,1,200,1,0,111,1,1,Bachelor's,Married,Male
2021,12,6642,0,48,2,100,6,0,81,1,1,Some College or Associate Degree,Single,Female
2021,12,1521,0,22,2,200,6,0,73,1,1,High School or below,Single,Female
2021,12,1521,0,60,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,12,1521,0,61,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2021,12,6641,0,43,1,200,2,0,73,1,1,High School or below,,Male
2021,12,1521,37119,32,1,200,4,0,125,1,1,Graduate or Professional Degree,Divorced,Male
2021,12,6641,0,62,2,200,4,0,91,1,1,Some College or Associate Degree,Divorced,Female
2021,12,1521,0,37,1,651,1,0,123,2,1,Graduate or Professional Degree,Married,Male
2021,12,1521,0,36,2,651,1,0,123,2,1,Graduate or Professional Degree,Married,Female
2021,12,6642,0,70,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,12,6642,0,75,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,12,6642,0,40,1,100,1,300,92,1,1,Some College or Associate Degree,Married,Male
2021,12,6642,0,45,2,100,1,100,111,1,1,Bachelor's,Married,Female
2021,12,3121,37067,38,1,100,4,0,91,1,1,Some College or Associate Degree,Divorced,Male
2021,12,3122,0,38,2,100,3,611,73,1,1,High School or below,,Female
2021,12,3122,0,18,1,100,6,611,60,1,1,High School or below,Single,Male
2021,12,1521,37119,59,2,200,6,0,81,1,1,Some College or Associate Degree,Single,Female
2021,12,1521,37119,29,1,200,6,0,111,2,1,Bachelor's,Single,Male
2021,12,6641,0,39,1,200,1,0,111,1,1,Bachelor's,Married,Male
2021,12,6641,0,37,2,200,1,0,111,1,1,Bachelor's,Married,Female
2021,12,1521,37119,70,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,12,3121,37067,74,1,100,5,0,73,1,1,High School or below,,Male
2021,12,3122,0,40,2,100,1,0,125,1,1,Graduate or Professional Degree,Married,Female
2021,12,3122,0,40,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,12,3121,37067,70,2,200,1,0,81,1,1,Some College or Associate Degree,Married,Female
2021,12,1521,37119,55,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,12,1521,37119,17,1,100,6,0,50,1,1,High School or below,Single,Male
2021,12,1521,37119,49,1,651,1,0,111,1,1,Bachelor's,Married,Male
2021,12,1521,37119,45,2,100,4,0,92,2,1,Some College or Associate Degree,Divorced,Female
2021,12,1521,37119,59,2,100,1,0,111,2,1,Bachelor's,Married,Female
2021,12,1521,37119,63,1,100,1,0,124,1,1,Graduate or Professional Degree,Married,Male
2021,12,6642,0,34,2,100,1,612,73,1,1,High School or below,Married,Female
2021,12,6642,0,35,1,100,1,100,111,1,1,Bachelor's,Married,Male
2021,12,1521,37119,47,2,200,6,0,111,2,1,Bachelor's,Single,Female
2021,12,1521,37119,28,1,200,6,0,92,1,1,Some College or Associate Degree,Single,Male
2021,12,6642,0,37,1,100,6,100,71,1,1,High School or below,Single,Male
2021,12,6642,0,55,1,100,2,100,10,1,1,,,Male
2021,12,6642,0,27,1,100,2,100,111,1,1,Bachelor's,,Male
2021,12,6642,0,50,1,100,6,100,111,1,1,Bachelor's,Single,Male
2021,12,6642,0,25,2,100,6,0,123,1,1,Graduate or Professional Degree,Single,Female
2021,12,6641,0,33,1,651,1,0,124,1,1,Graduate or Professional Degree,Married,Male
2021,12,1521,0,25,1,100,6,100,91,1,1,Some College or Associate Degree,Single,Male
2021,12,3122,0,59,1,200,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,12,3122,0,56,2,200,1,0,125,1,1,Graduate or Professional Degree,Married,Female
2021,12,3122,0,21,2,200,6,0,81,1,1,Some College or Associate Degree,Single,Female
2021,12,3122,0,22,2,200,6,0,81,1,1,Some College or Associate Degree,Single,Female
2021,12,3121,37067,74,2,100,4,0,81,1,1,Some College or Associate Degree,Divorced,Female
2021,12,6642,0,30,1,100,4,0,111,1,1,Bachelor's,Divorced,Male
2021,12,1521,0,52,1,100,1,612,111,1,1,Bachelor's,Married,Male
2021,12,1521,0,52,2,100,1,612,111,1,1,Bachelor's,Married,Female
2021,12,1521,0,29,1,100,6,612,111,1,1,Bachelor's,Single,Male
2021,12,1521,37119,71,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,12,1521,37119,71,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,12,1521,37119,44,2,100,4,0,111,2,1,Bachelor's,Divorced,Female
2021,12,1521,37119,54,2,100,4,0,123,1,1,Graduate or Professional Degree,Divorced,Female
2021,12,1521,37119,19,1,200,6,0,73,1,1,High School or below,Single,Male
2021,12,1521,37119,54,1,651,1,0,111,1,1,Bachelor's,Married,Male
2021,12,6641,0,36,1,100,6,611,73,1,1,High School or below,Single,Male
2021,12,6641,0,22,1,100,6,611,71,1,1,High School or below,Single,Male
2021,12,6641,0,44,2,100,1,611,40,1,1,,Married,Female
2021,12,6641,0,44,1,100,1,611,20,1,1,,Married,Male
2021,12,1521,0,50,1,801,1,0,73,1,1,High School or below,Married,Male
2021,12,1521,0,60,2,200,1,0,73,1,1,High School or below,Married,Female
2021,12,6641,0,45,2,100,4,100,124,1,1,Graduate or Professional Degree,Divorced,Female
2021,12,6641,0,46,1,100,4,0,124,1,1,Graduate or Professional Degree,Divorced,Male
2021,12,2560,0,85,1,100,5,0,73,1,1,High School or below,,Male
2021,12,1521,37119,29,1,100,6,0,111,2,1,Bachelor's,Single,Male
2021,12,1521,37119,25,2,100,6,0,123,1,1,Graduate or Professional Degree,Single,Female
2021,12,1521,37119,23,2,100,6,0,111,1,1,Bachelor's,Single,Female
2021,12,1521,37119,25,2,100,6,0,111,1,1,Bachelor's,Single,Female
2021,12,6642,0,61,1,100,4,0,111,1,1,Bachelor's,Divorced,Male
2021,12,1521,37119,72,1,651,5,0,73,1,1,High School or below,,Male
2021,12,1521,37119,33,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,12,1521,37119,39,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,12,1521,37119,36,1,100,1,0,125,1,1,Graduate or Professional Degree,Married,Male
2021,12,1521,37119,36,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2021,12,1521,37119,36,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,12,1521,37119,30,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2021,12,6642,0,49,1,100,4,0,92,1,1,Some College or Associate Degree,Divorced,Male
2021,12,1521,37119,31,1,200,6,0,73,1,1,High School or below,Single,Male
2021,12,1521,37119,60,2,200,1,0,73,1,1,High School or below,Married,Female
2021,12,3121,37067,57,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,12,6641,0,59,2,100,1,0,111,2,1,Bachelor's,Married,Female
2021,12,1521,0,35,1,100,6,100,81,1,1,Some College or Associate Degree,Single,Male
2021,12,2560,0,29,2,100,4,0,81,1,1,Some College or Associate Degree,Divorced,Female
2021,12,1521,0,43,2,100,6,0,123,1,1,Graduate or Professional Degree,Single,Female
2021,12,6642,0,26,1,100,3,0,123,1,1,Graduate or Professional Degree,,Male
2021,12,1521,37119,24,2,100,6,0,111,2,1,Bachelor's,Single,Female
2021,12,6642,0,50,2,100,6,0,81,1,1,Some College or Associate Degree,Single,Female
2021,12,2560,0,32,2,651,1,0,124,1,1,Graduate or Professional Degree,Married,Female
2021,12,2560,0,36,1,651,1,0,124,1,1,Graduate or Professional Degree,Married,Male
2021,12,1521,37179,40,1,100,1,611,73,1,1,High School or below,Married,Male
2021,12,9999,0,69,2,100,4,0,81,1,1,Some College or Associate Degree,Divorced,Female
2021,12,3121,37057,43,1,100,1,0,73,1,1,High School or below,Married,Male
2021,12,6642,0,39,2,100,6,0,73,1,1,High School or below,Single,Female
2021,12,6642,0,58,1,100,4,0,71,1,1,High School or below,Divorced,Male
2021,12,1521,0,71,2,100,4,612,111,1,1,Bachelor's,Divorced,Female
2021,12,6641,0,60,1,100,1,0,60,1,1,High School or below,Married,Male
2021,12,6641,0,53,2,100,1,0,73,1,1,High School or below,Married,Female
2021,12,6641,0,23,2,100,6,0,92,1,1,Some College or Associate Degree,Single,Female
2021,12,3121,37057,47,2,100,1,100,73,1,1,High School or below,Married,Female
2021,12,3121,37057,54,1,100,1,100,73,1,1,High School or below,Married,Male
2021,12,3122,0,51,2,100,1,0,81,1,1,Some College or Associate Degree,Married,Female
2021,12,3122,0,51,1,100,1,0,73,1,1,High School or below,Married,Male
2021,12,3122,0,59,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,12,3122,0,47,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,12,1521,37179,50,1,100,1,0,92,1,1,Some College or Associate Degree,Married,Male
2021,12,1521,37179,51,2,100,1,0,92,1,1,Some College or Associate Degree,Married,Female
2021,12,6641,0,36,2,100,6,100,73,1,1,High School or below,Single,Female
2021,12,6641,0,57,2,100,6,100,30,1,1,,Single,Female
2021,12,6641,0,30,1,100,6,100,73,1,1,High School or below,Single,Male
2021,12,6641,0,45,1,100,6,100,30,1,1,,Single,Male
2021,12,1521,0,42,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2021,12,1521,0,42,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2021,12,2560,0,41,2,100,4,0,92,1,1,Some College or Associate Degree,Divorced,Female
2021,12,3121,37067,73,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2021,12,9999,0,77,2,200,5,0,73,1,1,High School or below,,Female
2021,12,3121,37067,61,1,100,4,0,73,1,1,High School or below,Divorced,Male
2021,12,1521,0,47,2,100,6,0,111,1,1,Bachelor's,Single,Female
2021,12,1521,37119,53,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,12,6642,0,53,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2021,12,6642,0,57,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,12,6642,0,40,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2021,12,6642,0,35,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,12,6642,0,32,2,100,1,0,71,2,1,High School or below,Married,Female
2021,12,6642,0,29,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,12,6642,0,67,2,100,5,0,91,1,1,Some College or Associate Degree,,Female
2021,12,6642,0,51,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,12,6642,0,51,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,12,1521,37119,57,1,651,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,12,1521,37119,58,2,651,1,0,111,1,1,Bachelor's,Married,Female
2021,12,1521,37119,21,1,651,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,12,1521,37119,27,1,651,6,0,111,1,1,Bachelor's,Single,Male
2021,12,6642,0,64,1,100,4,0,111,2,1,Bachelor's,Divorced,Male
2021,12,6642,0,16,1,100,6,0,50,1,1,High School or below,Single,Male
2021,12,6642,0,30,1,100,6,0,73,1,1,High School or below,Single,Male
2021,12,1521,37119,74,2,200,1,0,73,1,1,High School or below,Married,Female
2021,12,6642,0,43,2,200,6,0,123,1,1,Graduate or Professional Degree,Single,Female
2021,12,6642,0,55,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,12,1521,37179,29,1,100,6,0,81,1,1,Some College or Associate Degree,Single,Male
2021,12,3121,37067,43,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,12,1521,0,61,2,100,6,0,92,1,1,Some College or Associate Degree,Single,Female
2021,12,1521,0,53,2,200,1,0,111,2,1,Bachelor's,Married,Female
2021,12,1521,0,59,1,200,1,0,91,1,1,Some College or Associate Degree,Married,Male
2021,12,9999,0,61,2,200,3,0,111,1,1,Bachelor's,,Female
2021,12,9999,0,59,2,200,4,0,73,1,1,High School or below,Divorced,Female
2021,12,9999,0,65,1,200,3,0,50,1,1,High School or below,,Male
2021,12,9999,0,30,1,200,6,0,73,1,1,High School or below,Single,Male
2021,12,9999,0,30,2,200,6,0,73,1,1,High School or below,Single,Female
2021,12,3121,37057,56,2,100,6,0,91,1,1,Some College or Associate Degree,Single,Female
2021,12,1521,37119,56,1,100,5,0,73,1,1,High School or below,,Male
2021,12,3121,0,34,1,100,1,0,73,1,1,High School or below,Married,Male
2021,12,6641,0,65,2,100,1,0,73,1,1,High School or below,Married,Female
2021,12,6641,0,68,1,100,1,0,73,1,1,High School or below,Married,Male
2021,12,3122,0,39,2,100,3,100,111,1,1,Bachelor's,,Female
2021,12,3122,0,38,1,100,6,100,73,1,1,High School or below,Single,Male
2021,12,6642,0,39,1,200,6,0,92,1,1,Some College or Associate Degree,Single,Male
2021,12,1521,37159,39,1,100,1,0,111,2,1,Bachelor's,Married,Male
2021,12,1521,37159,37,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,12,3121,37067,22,1,100,1,0,73,1,1,High School or below,Married,Male
2021,12,1521,37159,34,2,100,1,0,123,1,1,Graduate or Professional Degree,Married,Female
2021,12,1521,37159,41,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2021,12,3122,0,57,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,12,3122,0,60,1,100,1,0,111,2,1,Bachelor's,Married,Male
2021,12,6642,0,68,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,12,6642,0,38,2,100,6,0,81,1,1,Some College or Associate Degree,Single,Female
2021,12,6642,0,33,1,100,1,0,123,1,1,Graduate or Professional Degree,Married,Male
2021,12,6642,0,49,2,651,6,0,111,1,1,Bachelor's,Single,Female
2021,12,1521,0,50,1,100,4,0,111,1,1,Bachelor's,Divorced,Male
2021,12,3122,0,40,1,100,1,0,73,1,1,High School or below,Married,Male
2021,12,6642,0,72,2,100,5,0,73,1,1,High School or below,,Female
2021,12,1521,0,43,1,200,6,0,73,1,1,High School or below,Single,Male
2021,12,1521,37119,44,1,100,1,0,111,2,1,Bachelor's,Married,Male
2021,12,2560,0,22,1,100,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,12,2560,0,22,2,100,1,0,81,1,1,Some College or Associate Degree,Married,Female
2021,12,6642,0,23,1,100,1,0,91,1,1,Some College or Associate Degree,Married,Male
2021,12,6642,0,21,2,100,1,0,73,1,1,High School or below,Married,Female
2021,12,1521,0,63,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,12,1521,0,24,1,100,6,0,111,1,1,Bachelor's,Single,Male
2021,12,6642,0,45,1,651,1,0,125,1,1,Graduate or Professional Degree,Married,Male
2021,12,6642,0,45,2,651,1,0,123,2,1,Graduate or Professional Degree,Married,Female
2021,12,3121,0,39,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,12,3121,0,39,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,12,1521,0,55,1,200,1,0,123,2,1,Graduate or Professional Degree,Married,Male
2021,12,1521,0,42,1,100,1,0,73,1,1,High School or below,Married,Male
2021,12,1521,0,41,2,100,1,0,73,1,1,High School or below,Married,Female
2021,12,1521,0,20,1,100,6,0,73,1,1,High School or below,Single,Male
2021,12,1521,0,22,1,100,6,0,73,1,1,High School or below,Single,Male
2021,12,9999,0,37,1,100,4,0,111,1,1,Bachelor's,Divorced,Male
2021,12,6642,0,58,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,12,6642,0,57,2,100,1,0,81,1,1,Some College or Associate Degree,Married,Female
2021,12,2560,0,46,1,100,1,0,111,1,1,Bachelor's,Married,Male
2021,12,2560,0,45,2,100,1,0,111,1,1,Bachelor's,Married,Female
2021,12,1521,0,50,1,200,1,0,81,1,1,Some College or Associate Degree,Married,Male
2021,12,1521,0,54,2,200,1,0,123,1,1,Graduate or Professional Degree,Married,Female
