METAREA,COUNTY,AGE,COVIDUNAW,month_le,gender_Female,gender_Male,education_Bachelor's,education_Graduate or Professional Degree,education_High School or below,education_Some College or Associate Degree,race_Asian,race_Black,race_Native American,race_White,hispanic_Hispanic,hispanic_Non-Hispanic,marital_status_Divorced,marital_status_Married,marital_status_Single
1521,0,37,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,52,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,51,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,54,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37179,63,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37179,64,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3122,0,39,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
1521,0,20,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
6642,0,38,1,20,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
3121,37057,45,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
3121,37057,22,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,57,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,58,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
3121,37067,23,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
3121,37067,22,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9999,0,76,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9999,0,70,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,32,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,30,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,59,1,20,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
2560,0,32,1,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
1521,37179,44,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,37179,23,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,37179,43,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,47,1,20,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
6642,0,41,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,43,1,20,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,39,1,20,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,74,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,50,1,20,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
6642,0,57,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
6642,0,36,1,20,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
6642,0,45,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,45,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,16,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,18,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,0,54,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,51,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,61,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,37119,39,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,45,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9999,0,66,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
3122,0,66,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,29,1,20,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
1521,0,23,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,37119,44,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,67,1,20,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
6641,0,66,1,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3122,0,44,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
3122,0,45,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37179,33,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,0,57,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,59,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37119,25,1,20,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1521,37119,26,1,20,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
6642,0,62,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
1521,37179,43,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37179,50,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37179,22,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,58,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
6642,0,19,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
6642,0,20,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
1521,0,27,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,0,27,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9999,0,27,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9999,0,23,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
2560,0,27,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2560,0,68,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9999,0,59,1,20,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
9999,0,69,1,20,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
6642,0,45,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
6642,0,42,1,20,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
2560,0,60,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
2560,0,46,1,20,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
6642,0,42,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,34,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
1521,37179,41,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37179,32,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1521,37159,44,2,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,50,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,51,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3121,0,62,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
3121,0,62,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3121,0,48,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3121,0,44,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
3122,0,23,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
3122,0,62,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,44,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
6642,0,38,1,20,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
6642,0,70,1,20,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
6642,0,34,1,20,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
3122,0,53,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1521,0,49,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,0,48,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,50,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,46,1,20,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
6641,0,36,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6641,0,35,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,44,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,43,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9999,0,53,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,35,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
3122,0,32,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3122,0,53,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
3122,0,52,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,38,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9999,0,56,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,74,1,20,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
6642,0,46,1,20,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
3121,37067,62,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3121,37067,54,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,55,1,20,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,52,1,20,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1521,37179,40,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37179,39,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37159,34,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
3121,37067,58,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
3121,37067,43,1,20,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
6641,0,71,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6641,0,68,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
3121,0,62,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
3121,0,62,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,65,1,20,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1521,0,57,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6641,0,50,1,20,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1521,37159,59,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9999,0,39,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,37119,34,1,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
1521,37119,65,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
1521,37119,43,1,20,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
1521,37119,43,1,20,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
6641,0,69,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
9999,0,45,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9999,0,46,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6641,0,55,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,56,1,20,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
6642,0,18,2,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,0,50,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,52,1,20,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
1521,0,77,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,45,1,20,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
6642,0,47,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,40,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,17,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,48,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,49,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,17,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3122,0,70,1,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
1521,37119,39,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,37119,44,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,37119,36,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,45,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
6642,0,47,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,41,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,33,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
6642,0,63,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
6642,0,51,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
6642,0,45,1,20,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
3121,37057,24,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
3121,37057,51,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
3121,37057,52,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
3121,37057,22,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6641,0,55,1,20,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
6641,0,20,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1521,0,28,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
6642,0,40,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6642,0,42,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
6642,0,42,1,20,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
6642,0,44,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
6642,0,42,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,45,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,43,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
6642,0,17,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
6642,0,18,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
1521,0,47,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,0,50,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
6641,0,25,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1521,37179,62,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1521,37119,42,1,20,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
6641,0,29,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,77,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,79,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,37155,44,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
9998,37155,42,1,20,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
9998,0,55,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,53,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,22,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,23,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,47,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,46,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,44,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,72,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,60,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,36,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
9998,0,31,1,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9998,0,67,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,80,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,40,1,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
9998,0,74,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,0,42,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,37155,66,1,20,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
9998,0,43,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,29,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,52,1,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
9998,0,45,1,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
9998,0,51,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,53,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,25,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
9998,0,52,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,0,21,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
9998,0,39,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,40,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,41,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,73,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,0,70,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,57,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,0,36,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,35,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,68,2,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,33,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,37155,19,1,20,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
9998,37155,37,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,37155,37,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,47,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
9998,0,42,1,20,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
9998,0,31,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
9998,0,32,1,20,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9998,0,58,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
9998,37155,51,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,37155,56,1,20,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
9998,37155,29,1,20,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
9998,0,55,1,20,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
9998,0,22,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,46,1,20,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
9998,0,47,1,20,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
9998,0,61,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,64,1,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
9998,37155,21,1,20,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
9998,37155,22,1,20,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
9998,0,35,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,37,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,25,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
9998,0,61,1,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
9998,0,62,1,20,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0
9998,0,69,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,54,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,53,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,38,2,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,44,2,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,47,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
9998,0,39,1,20,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
9998,0,51,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,37155,41,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,37155,37,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,49,1,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
9998,0,24,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,53,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,49,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,42,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,55,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
9998,0,24,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
9998,0,64,1,20,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
9998,0,41,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,39,1,20,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
9998,0,34,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,18,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,57,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,44,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,18,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,19,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,26,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
9998,0,71,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,65,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,67,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,65,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,67,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,35,1,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
9998,0,35,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
9998,0,36,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
9998,0,16,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,50,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,52,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,55,1,20,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
9998,0,51,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,37155,40,1,20,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
9998,37155,40,1,20,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
9998,0,78,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,38,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,18,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,50,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
9998,0,23,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
9998,0,52,2,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
9998,37155,51,1,20,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
9998,37155,42,1,20,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
9998,0,68,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,20,1,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
9998,0,48,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,0,42,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,18,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,63,1,20,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,0,67,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,65,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,30,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,28,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,32,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,68,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,22,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,51,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,37155,24,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
9998,0,41,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,43,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,19,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
9998,0,26,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,28,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,39,1,20,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
9998,0,40,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,49,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,40,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,34,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
9998,37155,22,1,20,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
9998,0,23,1,20,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1
9998,0,61,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,48,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,44,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,50,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,37,1,20,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
9998,0,69,1,20,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
9998,0,28,1,20,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
9998,0,29,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,56,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,51,1,20,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
9998,0,17,1,20,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9998,0,21,1,20,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
9998,0,50,1,20,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
9998,0,50,1,20,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
9998,0,53,1,20,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
